t_ms,magnitude,coherence,score,fraction,peak_2s,gesture
1788415244559,0.0006,0.0000,0.0000,0.0000,0.1579,default
1788415244591,0.0765,0.0000,0.0000,0.0000,0.1579,default
1788415244624,0.0003,0.0000,0.0000,0.0000,0.1579,default
1788415244657,0.0585,0.0000,0.0000,0.0000,0.1579,default
1788415244695,0.0377,0.0000,0.0000,0.0000,0.1579,default
1788415244727,0.0004,0.0000,0.0000,0.0000,0.1579,default
1788415244761,0.0246,0.0000,0.0000,0.0000,0.1579,default
1788415244794,0.0004,0.0000,0.0000,0.0000,0.1579,default
1788415244827,0.0004,0.0000,0.0000,0.0000,0.1579,default
1788415244863,0.0488,0.0000,0.0000,0.0000,0.1579,default
1788415244899,0.0003,0.0000,0.0000,0.0000,0.1579,default
1788415244934,0.0513,0.0000,0.0000,0.0000,0.1579,default
1788415244975,0.0003,0.0000,0.0000,0.0000,0.1579,default
1788415245011,0.0396,0.0000,0.0000,0.0000,0.1579,default
1788415245045,0.0005,0.0000,0.0000,0.0000,0.1579,default
1788415245080,0.0240,0.0000,0.0000,0.0000,0.1579,default
1788415245116,0.0432,0.0000,0.0000,0.0000,0.1579,default
1788415245149,0.0005,0.0000,0.0000,0.0000,0.1579,default
1788415245194,0.0541,0.0000,0.0000,0.0000,0.1579,default
1788415245233,0.0404,0.0000,0.0000,0.0000,0.1579,default
1788415245281,0.0258,0.0000,0.0000,0.0000,0.1579,default
1788415245315,0.0004,0.0000,0.0000,0.0000,0.1579,default
1788415245348,0.0314,0.0000,0.0000,0.0000,0.1579,default
1788415245393,0.0006,0.0000,0.0000,0.0000,0.1579,default
1788415245426,0.0304,0.0000,0.0000,0.0000,0.1579,default
1788415245477,0.0253,0.0000,0.0000,0.0000,0.1579,default
1788415245515,0.0004,0.0000,0.0000,0.0000,0.1579,default
1788415245562,0.0387,0.0000,0.0000,0.0000,0.1579,default
1788415245606,0.0005,0.0000,0.0000,0.0000,0.1579,default
1788415245650,0.0725,0.0000,0.0000,0.0000,0.1579,default
1788415245687,0.0850,0.0000,0.0000,0.0000,0.1579,default
1788415245748,0.0799,0.0000,0.0000,0.0000,0.1579,default
1788415245789,0.0004,0.0000,0.0000,0.0000,0.1579,default
1788415245825,0.0798,0.0000,0.0000,0.0000,0.1579,default
1788415245875,0.0758,0.0000,0.0000,0.0000,0.1579,default
1788415245910,0.0003,0.0000,0.0000,0.0000,0.1579,default
1788415245947,0.0547,0.0000,0.0000,0.0000,0.1579,default
1788415245981,0.0002,0.0000,0.0000,0.0000,0.1579,default
1788415246018,0.0395,0.0000,0.0000,0.0000,0.1579,default
1788415246057,0.0005,0.0000,0.0000,0.0000,0.1579,default
1788415246094,0.0391,0.0000,0.0000,0.0000,0.1579,default
1788415246125,0.0005,0.0000,0.0000,0.0000,0.1579,default
1788415246160,0.0348,0.0000,0.0000,0.0000,0.1579,default
1788415246197,0.0005,0.0000,0.0000,0.0000,0.1579,default
1788415246232,0.0005,0.0000,0.0000,0.0000,0.1579,default
1788415246268,0.0397,0.0000,0.0000,0.0000,0.1579,default
1788415246306,0.0512,0.0000,0.0000,0.0000,0.1579,default
1788415246342,0.0003,0.0000,0.0000,0.0000,0.1579,default
1788415246376,0.0706,0.0000,0.0000,0.0000,0.1579,default
1788415246413,0.0006,0.0000,0.0000,0.0000,0.0000,default
1788415246445,0.0690,0.0000,0.0000,0.0000,0.0000,default
1788415246483,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415246520,0.0672,0.0000,0.0000,0.0000,0.0000,default
1788415246558,0.0573,0.0000,0.0000,0.0000,0.0000,default
1788415246612,0.0383,0.0000,0.0000,0.0000,0.0000,default
1788415246677,0.0287,0.0000,0.0000,0.0000,0.0000,default
1788415246717,0.0002,0.0000,0.0000,0.0000,0.0000,default
1788415246759,0.0260,0.0000,0.0000,0.0000,0.0000,default
1788415246798,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788415246840,0.0317,0.0000,0.0000,0.0000,0.0000,default
1788415246882,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788415246924,0.0303,0.0000,0.0000,0.0000,0.0000,default
1788415246966,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788415247008,0.0311,0.0000,0.0000,0.0000,0.0000,default
1788415247076,0.0309,0.0000,0.0000,0.0000,0.0000,default
1788415247113,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788415247146,0.0408,0.0000,0.0000,0.0000,0.0000,default
1788415247177,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415247213,0.0375,0.0000,0.0000,0.0000,0.0000,default
1788415247253,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415247296,0.0369,0.0000,0.0000,0.0000,0.0000,default
1788415247334,0.0006,0.0000,0.0000,0.0000,0.0000,default
1788415247371,0.0313,0.0000,0.0000,0.0000,0.0000,default
1788415247410,0.0006,0.0000,0.0000,0.0000,0.0000,default
1788415247446,0.0308,0.0000,0.0000,0.0000,0.0000,default
1788415247481,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788415247515,0.0330,0.0000,0.0000,0.0000,0.0000,default
1788415247558,0.0006,0.0000,0.0000,0.0000,0.0000,default
1788415247594,0.0454,0.0000,0.0000,0.0000,0.0000,default
1788415247626,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788415247663,0.0441,0.0000,0.0000,0.0000,0.0000,default
1788415247700,0.0006,0.0000,0.0000,0.0000,0.0000,default
1788415247739,0.0457,0.0000,0.0000,0.0000,0.0000,default
1788415247797,0.0361,0.0000,0.0000,0.0000,0.0000,default
1788415247828,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415247879,0.0381,0.0000,0.0000,0.0000,0.0000,default
1788415247921,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788415247963,0.0337,0.0000,0.0000,0.0000,0.0000,default
1788415248004,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415248046,0.0257,0.0000,0.0000,0.0000,0.0000,default
1788415248087,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788415248131,0.0258,0.0000,0.0000,0.0000,0.0000,default
1788415248172,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788415248206,0.0295,0.0000,0.0000,0.0000,0.0000,default
1788415248260,0.0248,0.0000,0.0000,0.0000,0.0000,default
1788415248294,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788415248336,0.0270,0.0000,0.0000,0.0000,0.0000,default
1788415248371,0.0006,0.0000,0.0000,0.0000,0.0000,default
1788415248407,0.0288,0.0000,0.0000,0.0000,0.0000,default
1788415248443,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415248478,0.0461,0.0000,0.0000,0.0000,0.0000,default
1788415248513,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415248558,0.0589,0.0000,0.0000,0.0000,0.0000,default
1788415248600,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788415248642,0.0712,0.0000,0.0000,0.0000,0.0000,default
1788415248676,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788415248718,0.0537,0.0000,0.0000,0.0000,0.0000,default
1788415248761,0.0007,0.0000,0.0000,0.0000,0.0000,default
1788415248794,0.0379,0.0000,0.0000,0.0000,0.0000,default
1788415248869,0.0486,0.0000,0.0000,0.0000,0.0000,default
1788415248905,0.0006,0.0000,0.0000,0.0000,0.0000,default
1788415248946,0.0496,0.0000,0.0000,0.0000,0.0000,default
1788415248982,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415249024,0.0385,0.0000,0.0000,0.0000,0.0000,default
1788415249058,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415249094,0.0339,0.0000,0.0000,0.0000,0.0000,default
1788415249130,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415249163,0.0328,0.0000,0.0000,0.0000,0.0000,default
1788415249205,0.0006,0.0000,0.0000,0.0000,0.0000,default
1788415249242,0.0279,0.0000,0.0000,0.0000,0.0000,default
1788415249290,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788415249330,0.0419,0.0000,0.0000,0.0000,0.0000,default
1788415249372,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788415249406,0.0812,0.0000,0.0000,0.0000,0.0000,default
1788415249459,0.0410,0.0000,0.0000,0.0000,0.0000,default
1788415249503,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415249539,0.0317,0.0000,0.0000,0.0000,0.0000,default
1788415249581,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415249620,0.0431,0.0000,0.0000,0.0000,0.0000,default
1788415249658,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415249693,0.0503,0.0000,0.0000,0.0000,0.0000,default
1788415249728,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788415249764,0.0541,0.0000,0.0000,0.0000,0.0000,default
1788415249799,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788415249838,0.0444,0.0000,0.0000,0.0000,0.0000,default
1788415249876,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415249911,0.0369,0.0000,0.0000,0.0000,0.0000,default
1788415249948,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415249988,0.0256,0.0000,0.0000,0.0000,0.0000,default
1788415250051,0.0251,0.0000,0.0000,0.0000,0.0000,default
1788415250086,0.0006,0.0000,0.0000,0.0000,0.0000,default
1788415250128,0.0245,0.0000,0.0000,0.0000,0.0000,default
1788415250170,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415250210,0.0316,0.0000,0.0000,0.0000,0.0000,default
1788415250254,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788415250296,0.0225,0.0000,0.0000,0.0000,0.0000,default
1788415250336,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415250374,0.0343,0.0000,0.0000,0.0000,0.0000,default
1788415250405,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415250440,0.0373,0.0000,0.0000,0.0000,0.0000,default
1788415250479,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788415250521,0.0496,0.0000,0.0000,0.0000,0.0000,default
1788415250581,0.0402,0.0000,0.0000,0.0000,0.0000,default
1788415250630,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415250667,0.0392,0.0000,0.0000,0.0000,0.0000,default
1788415250705,0.0007,0.0000,0.0000,0.0000,0.0000,default
1788415250742,0.0352,0.0000,0.0000,0.0000,0.0000,default
1788415250780,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788415250815,0.0468,0.0000,0.0000,0.0000,0.0000,default
1788415250851,0.0006,0.0000,0.0000,0.0000,0.0000,default
1788415250892,0.0554,0.0000,0.0000,0.0000,0.0000,default
1788415250928,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415250967,0.0582,0.0000,0.0000,0.0000,0.0000,default
1788415251011,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788415251052,0.0560,0.0000,0.0000,0.0000,0.0000,default
1788415251094,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788415251129,0.0942,0.0000,0.0000,0.0000,0.0000,default
1788415251187,0.0547,0.0000,0.0000,0.0000,0.0000,default
1788415251229,0.0006,0.0000,0.0000,0.0000,0.0000,default
1788415251266,0.0466,0.0000,0.0000,0.0000,0.0000,default
1788415251308,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788415251350,0.0299,0.0000,0.0000,0.0000,0.0000,default
1788415251390,0.0006,0.0000,0.0000,0.0000,0.0000,default
1788415251432,0.0284,0.0000,0.0000,0.0000,0.0000,default
1788415251474,0.0002,0.0000,0.0000,0.0000,0.0000,default
1788415251516,0.0297,0.0000,0.0000,0.0000,0.0000,default
1788415251558,0.0272,0.0000,0.0000,0.0000,0.0000,default
1788415251593,0.0279,0.0000,0.0000,0.0000,0.0000,default
1788415251653,0.0294,0.0000,0.0000,0.0000,0.0000,default
1788415251700,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415251738,0.0274,0.0000,0.0000,0.0000,0.0000,default
1788415251780,0.0006,0.0000,0.0000,0.0000,0.0000,default
1788415251818,0.0323,0.0000,0.0000,0.0000,0.0000,default
1788415251852,0.0002,0.0000,0.0000,0.0000,0.0000,default
1788415251896,0.0367,0.0000,0.0000,0.0000,0.0000,default
1788415251934,0.0315,0.0000,0.0000,0.0000,0.0000,default
1788415251976,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415252011,0.0273,0.0000,0.0000,0.0000,0.0000,default
1788415252051,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415252093,0.0229,0.0000,0.0000,0.0000,0.0000,default
1788415252127,0.0278,0.0000,0.0000,0.0000,0.0000,default
1788415252181,0.0298,0.0000,0.0000,0.0000,0.0000,default
1788415252216,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788415252251,0.0420,0.0000,0.0000,0.0000,0.0000,default
1788415252308,0.0458,0.0000,0.0000,0.0000,0.0000,default
1788415252344,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415252377,0.0863,0.0000,0.0000,0.0000,0.0000,default
1788415252413,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415252447,0.1283,0.0000,0.0000,0.0000,0.0000,default
1788415252488,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788415252530,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788415252570,0.1449,0.0000,0.0000,0.0000,0.0000,default
1788415252605,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415252643,0.1474,0.0000,0.0000,0.0000,0.0000,default
1788415252688,0.0006,0.0000,0.0000,0.0000,0.0000,default
1788415252723,0.1564,0.9940,0.1554,0.0000,0.1554,default
1788415252761,0.1559,1.0000,0.1559,0.0000,0.1559,default
1788415252802,0.0002,0.0000,0.0000,0.0000,0.1559,default
1788415252838,0.2647,1.0000,0.2647,0.0000,0.2647,default
1788415252899,0.0972,0.0000,0.0000,0.0000,0.2647,default
1788415252940,0.0002,0.0000,0.0000,0.0000,0.2647,default
1788415252974,0.0002,0.0000,0.0000,0.0000,0.2647,default
1788415253014,0.0785,0.0000,0.0000,0.0000,0.2647,default
1788415253049,0.0003,0.0000,0.0000,0.0000,0.2647,default
1788415253084,0.0743,0.0000,0.0000,0.0000,0.2647,default
1788415253121,0.0804,0.0000,0.0000,0.0000,0.2647,default
1788415253155,0.0003,0.0000,0.0000,0.0000,0.2647,default
1788415253194,0.0716,0.0000,0.0000,0.0000,0.2647,default
1788415253232,0.0004,0.0000,0.0000,0.0000,0.2647,default
1788415253272,0.0389,0.0000,0.0000,0.0000,0.2647,default
1788415253305,0.0002,0.0000,0.0000,0.0000,0.2647,default
1788415253347,0.0256,0.0000,0.0000,0.0000,0.2647,default
1788415253382,0.0282,0.0000,0.0000,0.0000,0.2647,default
1788415253444,0.0292,0.0000,0.0000,0.0000,0.2647,default
1788415253506,0.0236,0.0000,0.0000,0.0000,0.2647,default
1788415253552,0.0006,0.0000,0.0000,0.0000,0.2647,default
1788415253604,0.0272,0.0000,0.0000,0.0000,0.2647,default
1788415253639,0.0004,0.0000,0.0000,0.0000,0.2647,default
1788415253680,0.0261,0.0000,0.0000,0.0000,0.2647,default
1788415253722,0.0002,0.0000,0.0000,0.0000,0.2647,default
1788415253764,0.0258,0.0000,0.0000,0.0000,0.2647,default
1788415253809,0.0005,0.0000,0.0000,0.0000,0.2647,default
1788415253850,0.0359,0.0000,0.0000,0.0000,0.2647,default
1788415253908,0.0484,0.0000,0.0000,0.0000,0.2647,default
1788415253950,0.0005,0.0000,0.0000,0.0000,0.2647,default
1788415253991,0.0545,0.0000,0.0000,0.0000,0.2647,default
1788415254035,0.0006,0.0000,0.0000,0.0000,0.2647,default
1788415254077,0.0525,0.0000,0.0000,0.0000,0.2647,default
1788415254119,0.0006,0.0000,0.0000,0.0000,0.2647,default
1788415254162,0.0580,0.0000,0.0000,0.0000,0.2647,default
1788415254204,0.0004,0.0000,0.0000,0.0000,0.2647,default
1788415254246,0.1341,0.0000,0.0000,0.0000,0.2647,default
1788415254309,0.0862,0.0000,0.0000,0.0000,0.2647,default
1788415254352,0.0002,0.0000,0.0000,0.0000,0.2647,default
1788415254393,0.0933,0.0000,0.0000,0.0000,0.2647,default
1788415254431,0.0003,0.0000,0.0000,0.0000,0.2647,default
1788415254469,0.0677,0.0000,0.0000,0.0000,0.2647,default
1788415254518,0.0004,0.0000,0.0000,0.0000,0.2647,default
1788415254554,0.0550,0.0000,0.0000,0.0000,0.2647,default
1788415254591,0.0006,0.0000,0.0000,0.0000,0.2647,default
1788415254633,0.1268,0.0000,0.0000,0.0000,0.2647,default
1788415254692,0.0598,0.0000,0.0000,0.0000,0.2647,default
1788415254735,0.0002,0.0000,0.0000,0.0000,0.2647,default
1788415254777,0.0596,0.0000,0.0000,0.0000,0.2647,default
1788415254818,0.0004,0.0000,0.0000,0.0000,0.2647,default
1788415254855,0.0672,0.0000,0.0000,0.0000,0.0000,default
1788415254899,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788415254941,0.0526,0.0000,0.0000,0.0000,0.0000,default
1788415254982,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788415255023,0.0583,0.0000,0.0000,0.0000,0.0000,default
1788415255067,0.0002,0.0000,0.0000,0.0000,0.0000,default
1788415255110,0.2069,1.0000,0.2069,0.0000,0.2069,default
1788415255156,0.1044,0.0000,0.0000,0.0000,0.2069,default
1788415255199,0.0002,0.0000,0.0000,0.0000,0.2069,default
1788415255241,0.0744,0.0000,0.0000,0.0000,0.2069,default
1788415255275,0.0005,0.0000,0.0000,0.0000,0.2069,default
1788415255311,0.0616,0.0000,0.0000,0.0000,0.2069,default
1788415255346,0.0006,0.0000,0.0000,0.0000,0.2069,default
1788415255391,0.0541,0.0000,0.0000,0.0000,0.2069,default
1788415255427,0.0004,0.0000,0.0000,0.0000,0.2069,default
1788415255461,0.0506,0.0000,0.0000,0.0000,0.2069,default
1788415255495,0.0005,0.0000,0.0000,0.0000,0.2069,default
1788415255528,0.0392,0.0000,0.0000,0.0000,0.2069,default
1788415255574,0.0005,0.0000,0.0000,0.0000,0.2069,default
1788415255621,0.0375,0.0000,0.0000,0.0000,0.2069,default
1788415255699,0.0466,0.0000,0.0000,0.0000,0.2069,default
1788415255731,0.0006,0.0000,0.0000,0.0000,0.2069,default
1788415255773,0.0497,0.0000,0.0000,0.0000,0.2069,default
1788415255808,0.0003,0.0000,0.0000,0.0000,0.2069,default
1788415255841,0.0539,0.0000,0.0000,0.0000,0.2069,default
1788415255880,0.0005,0.0000,0.0000,0.0000,0.2069,default
1788415255920,0.0537,0.0000,0.0000,0.0000,0.2069,default
1788415255955,0.0006,0.0000,0.0000,0.0000,0.2069,default
1788415255997,0.0694,0.0000,0.0000,0.0000,0.2069,default
1788415256040,0.0007,0.0000,0.0000,0.0000,0.2069,default
1788415256083,0.0773,0.0000,0.0000,0.0000,0.2069,default
1788415256115,0.0006,0.0000,0.0000,0.0000,0.2069,default
1788415256157,0.0703,0.0000,0.0000,0.0000,0.2069,default
1788415256199,0.0004,0.0000,0.0000,0.0000,0.2069,default
1788415256242,0.0719,0.0000,0.0000,0.0000,0.2069,default
1788415256293,0.0327,0.0000,0.0000,0.0000,0.2069,default
1788415256334,0.0005,0.0000,0.0000,0.0000,0.2069,default
1788415256375,0.0437,0.0000,0.0000,0.0000,0.2069,default
1788415256420,0.0006,0.0000,0.0000,0.0000,0.2069,default
1788415256453,0.0586,0.0000,0.0000,0.0000,0.2069,default
1788415256488,0.0002,0.0000,0.0000,0.0000,0.2069,default
1788415256526,0.0598,0.0000,0.0000,0.0000,0.2069,default
1788415256576,0.0004,0.0000,0.0000,0.0000,0.2069,default
1788415256612,0.0554,0.0000,0.0000,0.0000,0.2069,default
1788415256662,0.0005,0.0000,0.0000,0.0000,0.2069,default
1788415256697,0.0680,0.0000,0.0000,0.0000,0.2069,default
1788415256756,0.0353,0.0000,0.0000,0.0000,0.2069,default
1788415256795,0.0003,0.0000,0.0000,0.0000,0.2069,default
1788415256829,0.0288,0.0000,0.0000,0.0000,0.2069,default
1788415256873,0.0006,0.0000,0.0000,0.0000,0.2069,default
1788415256914,0.0243,0.0000,0.0000,0.0000,0.2069,default
1788415256949,0.0003,0.0000,0.0000,0.0000,0.2069,default
1788415256980,0.0257,0.0000,0.0000,0.0000,0.2069,default
1788415257027,0.0005,0.0000,0.0000,0.0000,0.2069,default
1788415257073,0.0268,0.0000,0.0000,0.0000,0.2069,default
1788415257104,0.0003,0.0000,0.0000,0.0000,0.2069,default
1788415257145,0.0325,0.0000,0.0000,0.0000,0.0000,default
1788415257183,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415257224,0.0485,0.0000,0.0000,0.0000,0.0000,default
1788415257283,0.0283,0.0000,0.0000,0.0000,0.0000,default
1788415257327,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415257363,0.0283,0.0000,0.0000,0.0000,0.0000,default
1788415257405,0.0006,0.0000,0.0000,0.0000,0.0000,default
1788415257439,0.0262,0.0000,0.0000,0.0000,0.0000,default
1788415257490,0.0254,0.0000,0.0000,0.0000,0.0000,default
1788415257525,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788415257558,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788415257596,0.0311,0.0000,0.0000,0.0000,0.0000,default
1788415257644,0.0007,0.0000,0.0000,0.0000,0.0000,default
1788415257679,0.0297,0.0000,0.0000,0.0000,0.0000,default
1788415257720,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415257762,0.0389,0.0000,0.0000,0.0000,0.0000,default
1788415257812,0.0278,0.0000,0.0000,0.0000,0.0000,default
1788415257876,0.0346,0.0000,0.0000,0.0000,0.0000,default
1788415257917,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415257958,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415258000,0.0315,0.0000,0.0000,0.0000,0.0000,default
1788415258037,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788415258070,0.0279,0.0000,0.0000,0.0000,0.0000,default
1788415258104,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415258142,0.0298,0.0000,0.0000,0.0000,0.0000,default
1788415258178,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415258225,0.0245,0.0000,0.0000,0.0000,0.0000,default
1788415258268,0.0002,0.0000,0.0000,0.0000,0.0000,default
1788415258310,0.0296,0.0000,0.0000,0.0000,0.0000,default
1788415258352,0.0372,0.0000,0.0000,0.0000,0.0000,default
1788415258394,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788415258436,0.0276,0.0000,0.0000,0.0000,0.0000,default
1788415258478,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415258520,0.0245,0.0000,0.0000,0.0000,0.0000,default
1788415258562,0.0002,0.0000,0.0000,0.0000,0.0000,default
1788415258596,0.0302,0.0000,0.0000,0.0000,0.0000,default
1788415258636,0.0002,0.0000,0.0000,0.0000,0.0000,default
1788415258677,0.0323,0.0000,0.0000,0.0000,0.0000,default
1788415258720,0.0324,0.0000,0.0000,0.0000,0.0000,default
1788415258762,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415258793,0.0294,0.0000,0.0000,0.0000,0.0000,default
1788415258835,0.0270,0.0000,0.0000,0.0000,0.0000,default
1788415258884,0.0258,0.0000,0.0000,0.0000,0.0000,default
1788415258926,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415258970,0.0328,0.0000,0.0000,0.0000,0.0000,default
1788415259011,0.0002,0.0000,0.0000,0.0000,0.0000,default
1788415259053,0.0359,0.0000,0.0000,0.0000,0.0000,default
1788415259096,0.0328,0.0000,0.0000,0.0000,0.0000,default
1788415259133,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788415259190,0.0351,0.0000,0.0000,0.0000,0.0000,default
